"HINDLIMBS"	2
"HISTORY"	4
"HJORT"	1
"HOATZIN"	2
"HOLDER"	1
"HOLDING"	2
"HOLMAN"	1
"HOME"	1
"HOMING"	2
"HOMOLOGY"	2
"HORNBILLS"	2
"HORSE"	10
"HOW"	2
"HUGE"	4
"HUMAN"	4
"HUNTING"	2
"HUTCHINSON"	1
"HUXLEY"	2
"HYDRA"	2
"HYDROGEN"	3
"Habits"	1
"Had"	1
"Haddington"	1
"Half"	1
"Halobatid\u00e6"	1
"Hampton"	3
"Hard"	1
"Hare"	2
"Harry"	1
"Hart"	2
"Harvard"	4
"Haunts"	1
"Hawaii"	1
"Hawk"	1
"Hawkins"	1
"He"	43
"Heat"	5
"Heavenly"	1
"Heavens"	1
"Hebrides"	1
"Heidelberg"	7
"Helena"	1
"Helmholtz"	1
"Hemisphere"	2
"Hence"	5
"Her"	1
"Herbert"	1
"Here"	13
"Heritable"	1
"Hermitcrabs"	1
"Hermon"	3
"Hickson"	1
"High"	1
"Higher"	2
"Hilger"	2
"Hill"	1
"Hinkins"	2
"Hipparion"	1
"Hippolyte"	2
"His"	1
"History"	22
"Hitherto"	1
"Hobhouse"	2
"Holmes"	3
"Home"	4
"Homo"	3
"Horses"	1
"How"	17
"However"	7
"Human"	4
"Humanity"	1
"Humdrum"	1
"Hundreds"	1
"Hunger"	3
"Hunterian"	1
"Hunters"	1
"Huxley"	4
"Hydatinahas"	1
"Hydra"	3
"Hydrostatica"	2
"Hypohippus"	1
"Hypothesis"	2
"I"	10
"ICE"	2
"IDEAS"	1
"IDENTIFYING"	2
"IF"	2
"II"	4
"III"	4
"ILLUSTRATING"	4
"ILLUSTRATION"	3
"ILLUSTRATIONS"	2
"IMMENSE"	2
"IMPERFECT"	2
"IMPLIED"	1
"IMPRESSION"	2
"IN"	80
"INCIDENTAL"	1
"INCLINED"	3
"INCLUDING"	1
"INCONCEIVABLE"	2
"INCONCEIVABLY"	2
"INCREASE"	2
"INDEMNITY"	1
"INDIA"	2
"INDIGENOUS"	2
"INDIRECT"	1
"INDIVIDUAL"	2
"INFLUENCE"	1
"INHABITING"	2
"INHABITS"	2
"INSECT"	2
"INSET"	1
"INSIDE"	2
"INSTRUMENT"	3
"INSTRUMENTS"	1
"INTRICATE"	2
"INTRODUCTION"	2
"INTRODUCTORY"	2
"INVISIBILITY"	2
"INVISIBLE"	3
"IRS"	1
"IS"	23
"ISAAC"	4
"IT"	8
"ITS"	9
"IV"	4
"Ice"	10
"Ichthyosaurs"	1
"Ideas"	7
"Idiosyncrasies"	1
"If"	97
"Ignorabimus"	1
"Ignoramus"	1
"Illustration"	246
"Imitation"	1
"Imperial"	4
"In"	229
"Inachis"	2
"Indeed"	6
"Indetal"	1
"India"	5
"Indian"	5
"IndoChina"	1
"Influence"	1
"Information"	6
"Infusorians"	1
"Ingersolls"	2
"Innumerable"	1
"Inorganic"	1
"Insectivore"	1
"Insectivores"	2
"Insects"	2
"Instantaneously"	1
"Instinct"	4
"Instinctive"	5
"Institution"	2
"Intelligence"	5
"Intelligencea"	1
"Intelligent"	2
"Interbreeding"	1
"Interesting"	1
"Interglacial"	4
"Internal"	1
"Internat"	1
"International"	1
"Interpretation"	4
"Invertebrate"	2
"Invertebrates"	1
"Investigation"	1
"Invisible"	1
"Irish"	1
"Iron"	2
"Is"	8
"Isaac"	1
"Islands"	1
"It"	403
"Italian"	1
"Italians"	1
"Its"	16
"J"	100
"JACKDAW"	2
"JAMES"	1
"JAPANESE"	2
"JAVA"	8
"JAW"	2
"JEAN"	1
"JOHN"	2
"JOHNSTONE"	1
"JOSEPH"	1
"JULY"	2
"JUPITER"	2
"JURASSIC"	1
"James"	1
"Jamess"	8
"Janes"	2
"January"	4
"Japan"	1
"Japanese"	1
"Jasper"	2
"Java"	4
"Jeans"	1
"Jellyfish"	2
"Jenner"	1
"Jesuit"	1
"John"	5
"Johnson"	2
"Johnston"	1
"Jones"	1
"Joule"	1
"Journ"	2
"Jumna"	1
"June"	4
"Jungle"	3
"Jupiter"	17
"Jupiters"	1
"Jurassic"	7
"Just"	2
"K"	1
"KANGAROO"	2
"KAPP"	1
"KEANE"	1
"KEITH"	3
"KELVIN"	3
"KETTLE"	2
"KIDNEYS"	2
"KILLING"	2
"KIND"	1
"KIPPAX"	1
"KIWI"	2
"KNOWN"	2
"KRAIT"	2
"Kallima"	3
"Kant"	1
"Kea"	1
"Keen"	2
"Keith"	5
"Kelvin"	3
"Kelvins"	1
"Kent"	3
"Key"	1
"Killdeer"	1
"Kinds"	1
"King"	1
"Kingcrab"	1
"Kingcrabs"	1
"Kingdom"	1
"Kinnaman"	1
"Kiplings"	1
"Knickerbocker"	1
"Knipes"	6
"Knowledge"	2
"Known"	1
"Krait"	1
"Kurtus"	1
"L"	4
"LA"	2
"LAMPREYS"	2
"LAND"	2
"LAPLACE"	2
"LARGE"	6
"LARV\u00c6"	2
"LAYERS"	2
"LAYS"	2
"LEAPING"	2
"LEOPARDS"	2
"LIABILITY"	1
"LIABLE"	1
"LICENSE"	2
"LIFE"	9
"LIFEHISTORY"	5
"LIFETHE"	1
"LIGHT"	7
"LIGHTNING"	2
"LIGHTVISIBLE"	1
"LIGHTYEARS"	1
"LIKE"	2
"LIMBS"	2
"LIME"	2
"LIMESTONE"	2
"LIMITED"	3
"LINE"	2
"LITTLE"	2
"LIVE"	2
"LIVING"	5
"LIZARD"	2
"LLD"	2
"LOCKYER"	1
"LOCOMOTION"	2
"LODGE"	1
"LONDON"	1
"LONG"	3
"LORD"	3
"LOST"	2
"LOWELL"	2
"LOWER"	2
"LULL"	2
"Laboratory"	3
"Labyrinthodonts"	1
"Lafayette"	2
"Lake"	3
"Lamprey"	1
"Lampshell"	1
"Lancelets"	1
"Land"	5
"Langmuir"	1
"Language"	1
"Langur"	1
"Lankester"	4
"Laplace"	2
"Laplaces"	3
"Lapland"	1
"Larmor"	1
"Last"	1
"Later"	2
"Latro"	2
"Law"	2
"Laying"	1
"Le"	2
"LePlay"	1
"Leadbeater"	2
"Learn"	1
"Learning"	1
"Leave"	1
"Leaving"	1
"Leche"	2
"Lectures"	1
"Leibnitz"	1
"Leibnitzs"	1
"Lemurs"	1
"Lenard"	2
"Leonard"	2
"Leptocephali"	1
"Leptocephalus"	1
"Let"	9
"Library"	3
"License"	10
"Lick"	4
"Lieu"	1
"Life"	19
"Light"	11
"Lightner"	1
"Lightwaves"	2
"Ligula"	1
"Like"	4
"Likeness"	1
"Limits"	1
"Limulus"	1
"Lingula"	1
"Lingulella"	1
"Linn\u00e6us"	1
"Literary"	13
"Living"	6
"Lizard"	1
"Lizards"	1
"Lizzie"	5
"Lizzies"	1
"Lloyd"	4
"Lockyer"	2
"Locomotion"	1
"Locomotive"	2
"Locusts"	1
"Lodge"	2
"Logos"	2
"London"	3
"Long"	2
"Longer"	1
"Look"	1
"Looked"	1
"Looking"	6
"Lord"	4
"Louis"	2
"Love"	1
"Lowell"	6
"Lower"	4
"Lowest"	1
"Ltd"	10
"Luidia"	1
"Lull"	9
"Lulls"	1
"Luther"	2
"Lycosa"	1
"Lynx"	2
"M"	2
"MADE"	2
"MAGELLANIC"	1
"MAGNET"	4
"MAGNETIC"	4
"MAGNIFIED"	1
"MAIN"	4
"MAKING"	4
"MALE"	4
"MAMMALS"	4
"MAMMOTH"	2
"MAN"	33
"MANOFWAR"	2
"MANS"	2
"MANTIS"	2
"MAP"	2
"MARCH"	1
"MARETT"	1
"MARINE"	2
"MARINUS"	1
"MARKED"	1
"MARS"	3
"MATTER"	6
"MAUER"	2
"MAY"	4
"MC"	2
"MCCABE"	2
"MCGREGOR"	1
"MCKREADY"	1
"MD"	2
"MEAN"	1
"MEANS"	2
"MEANT"	2
"MEDIAN"	2
"MERCHANTIBILITY"	1
"MERCURY"	1
"MESOZOIC"	1
"MESSIER"	2
"METCALF"	1
"METEORITE"	2
"METEORS"	3
"METHODS"	2
"MF"	1
"MIALL"	1
"MIDDLE"	1
"MILES"	4
"MILKY"	2
"MILLIKANS"	2
"MILLION"	2
"MILLIONS"	1
"MIMICRY"	1
"MIND"	4
"MINUTE"	2
"MIOCENE"	1
"MIXING"	4
"MODEL"	2
"MODERN"	4
"MODIFIED"	2
"MOLECULES"	1
"MONITOR"	2
"MONKEYS"	1
"MOON"	11
"MOREPORK"	2
"MOST"	2
"MOTH"	2
"MOTHER"	2
"MOUNT"	2
"MOUTHS"	2
"MOVEMENT"	2
"MOVING"	2
"MUD"	2
"MUDFISH"	2
"MUDSKIPPER"	2
"MURRAY"	2
"MUSEUM"	2
"M\u00fcller"	1
"M\u00fcllerian"	1
"Macmillan"	6
"Macpherson"	1
"Made"	1
"Magnetism"	1
"Magnifying"	1
"Mail"	2
"Make"	1
"Making"	4
"Malay"	3
"Mammal"	2
"Mammals"	5
"Mammalswith"	1
"Man"	40
"Manchester"	2
"Manipulation"	1
"Mankind"	2
"Mans"	11
"Manthe"	1
"Mantis"	3
"Manual"	1
"Many"	27
"March"	1
"Mare"	1
"Marinus"	1
"Marquis"	5
"Mars"	29
"MarsJupiter"	1
"Marsh"	4
"Marshes"	1
"Marsupials"	2
"Martian"	2
"Martians"	1
"Masking"	1
"Mastering"	1
"Mathura"	1
"Matter"	12
"Matthew"	2
"Mauer"	2
"Max"	2
"May"	4
"Maze"	1
"McGREGOR"	1
"McGregor"	12
"McIntosh"	2
"Meanwhile"	2
"Measuring"	1
"Mediterranean"	3
"Mediterraneans"	1
"Melan"	1
"Melanocetus"	1
"Men"	14
"Mendel"	1
"Mendelism"	1
"Mentone"	1
"Mercury"	5
"Mercurys"	2
"Merychippus"	2
"Mesohippus"	2
"Mesozoic"	9
"Messrs"	6
"Metal"	2
"Metals"	1
"Metazoa"	1
"Metchnikoff"	1
"Meteorites"	1
"Method"	1
"Methods"	1
"Mexico"	2
"Mic"	2
"Michael"	2
"Michelson"	1
"Middle"	3
"Milky"	13
"Millions"	1
"Millipedes"	1
"Mills"	2
"Mimicry"	1
"Mind"	13
"Mindbody"	1
"Minnow"	1
"Minor"	1
"Miocene"	5
"Miss"	2
"Mission"	1
"Mississippi"	1
"Mitchell"	1
"Mme"	1
"Modern"	4
"Molecular"	1
"Molecules"	3
"Mongol"	1
"Mongolian"	1
"Mongols"	2
"Monkey"	4
"Monkeys"	1
"Monsters"	1
"Moon"	6
"More"	3
"Moreover"	12
"Morepork"	1
"Morgan"	3
"Morgans"	1
"Morley"	1
"Moseley"	2
"Moseleys"	1
"Most"	9
"Moth"	6
"Moths"	1
"Motion"	2
"Moulton"	1
"Moundbirds"	2
"Mount"	17
"Mountains"	1
"Mouse"	2
"Movement"	2
"Moving"	2
"Mr"	12
"Much"	5
"Mudnests"	1
"Murray"	3
"Museum"	24
"Must"	1
"Mysteries"	1
"N"	7
"NAME"	1
"NAMELY"	1
"NARROW"	2
"NASAL"	1
"NATURAL"	4
"NATURE"	1
"NAUTILUS"	8
"NEANDERTHAL"	4
"NEAR"	6
"NEBULA"	10
"NEBULAR"	3
"NEGLIGENCE"	1
"NEPTUNE"	1
"NEST"	8
"NETWORK"	2
"NEVILLE"	1
"NEW"	2
"NEWBIGIN"	1
"NEWCOMB"	2
"NEWTON"	4
"NIAGARA"	2
"NIGER"	1
"NINE"	2
"NO"	2
"NORMAN"	1
"NORTH"	6
"NORTHERN"	6
"NORTHWEST"	2
"NOT"	2
"NOTABLE"	2
"NOTE"	1
"NOTICE"	1
"NOVEMBER"	1
"NOW"	2
"NUMBER"	1
"NUMBERS"	2
"NUTS"	2
"National"	2
"Natur\u00e6"	2
"Natural"	19
"Naturalists"	1
"Naturally"	1
"Nature"	17
"Natureon"	1
"Natures"	5
"Nautical"	2
"Nautiloids"	3
"Nautilus"	7
"Neanderthal"	17
"Neanderthaler"	1
"Neanderthalers"	1
"Neanderthalersthe"	1
"Nearly"	2
"Nebul\u00e6"	2
"Nebula"	7
"Nebular"	2
"Needless"	2
"Nekton"	1
"Nematodes"	1
"Neoceratodus"	2
"Neolithic"	13
"Neptune"	4
"Neptunes"	1
"Nest"	1
"Nestor"	1
"Nevertheless"	1
"New"	25
"Newby"	1
"Newcomb"	1
"Newer"	1
"Newton"	5
"Newtons"	1
"Next"	1
"Niagara"	4
"Niger"	1
"Nightjar"	2
"Ninth"	1
"No"	18
"Noctiluca"	2
"Noli"	1
"None"	3
"Nonintelligent"	1
"Nor"	3
"Nordics"	1
"Normally"	1
"Norman"	2
"North"	14
"Northern"	1
"Nos"	2
"Not"	7
"Note"	11
"Nothing"	2
"Notice"	9
"Nototrema"	1
"November"	2
"Now"	38
"Nowadays"	1
"NurseFrog"	1
"Nutritive"	1
"O"	4
"OBELIA"	2
"OBJECTS"	2
"OCTOBER"	2
"OCTOPUS"	2
"OF"	305
"OFF"	2
"OFFSHOOT"	2
"OKAPI"	2
"OLCOTT"	1
"OLD"	2
"OLIGOCENE"	1
"OLIVER"	1
"ON"	26
"ONES"	3
"ONLY"	3
"OPEN"	3
"OPENSEA"	2
"OPOSSUM"	2
"OPOSSUMS"	2
"OR"	39
"ORANG"	6
"ORANGUTAN"	6
"ORDOVICIAN"	1
"ORIGIN"	1
"ORION"	2
"ORIONIS"	2
"OSBORN"	2
"OTHER"	4
"OTTER"	2
"OUR"	1
"OUT"	3
"OUTBURSTS"	2
"OUTFLOWING"	2
"OUTLINE"	7
"OVER"	1
"OWNER"	1
"Objects"	1
"Observatory"	40
"Occasionally"	1
"Ocean"	5
"Oceans"	2
"October"	3
"Of"	24
"Okapi"	2
"Old"	9
"Older"	1
"Oligocene"	3
"Oliver"	2
"On"	30
"Once"	1
"Oncorhynchus"	1
"One"	34
"Online"	2
"Only"	4
"Ontario"	1
"Opalina"	1
"Open"	2
"Opensea"	1
"Opossums"	1
"Or"	5
"Ordovician"	3
"Organic"	9
"Organisms"	1
"Origin"	6
"Ornithoscatoides"	1
"Orohippus"	2
"Orthoptera"	1
"Osborn"	3
"Osborns"	4
"Oscar"	1
"Other"	10
"Others"	6
"Otherwise"	1
"Ottawa"	1
"Our"	12
"Out"	2
"Outline"	10
"Over"	1
"Owen"	1
"Owing"	1
"P"	10
"PAGE"	1
"PAINTINGS"	2
"PALM"	2
"PAL\u00c6OZOIC"	1
"PAPER"	2
"PARAGRAPH"	1
"PARENTS"	2
"PARIASAURUS"	2
"PARTICLES"	4
"PARTNER"	2
"PARTS"	1
"PASSAGE"	4
"PASSING"	2
"PAULS"	1
"PEARLY"	4
"PECULIAR"	2
"PELAGIC"	2
"PELICANS"	2
"PENGUIN"	2
"PENGUINS"	2
"PEOPLE"	2
"PERHAPS"	8
"PERIOD"	12
"PERIOPHTHALMUS"	1
"PERIPATUS"	2
"PERMIAN"	1
"PERRIN"	1
"PETREL"	2
"PETROMYZON"	1
"PG"	1
"PGLAF"	1
"PHENOMENA"	2
"PHOTOGRAPH"	14
"PHOTOGRAPHED"	1
"PICTORIAL"	2
"PIECE"	2
"PIGEON"	4
"PILTDOWN"	4
"PINS"	2
"PITHECANTHROPUS"	6
"PLACE"	2
"PLAIN"	1
"PLAINS"	2
"PLANE"	3
"PLANETS"	4
"PLANTLIKE"	2
"PLANTSTHE"	1
"PLATE"	1
"PLATEHOLDER"	1
"PLATYPUS"	2
"PLEASE"	1
"PLEISTOCENE"	3
"PLIOCENE"	1
"POCKETS"	2
"PODARGUS"	2
"POINT"	2
"POISONOUS"	2
"POLAR"	2
"POLARIS"	1
"POLYPS"	2
"POLYSTOMELLA"	2
"PORTIONS"	1
"PORTUGUESE"	2
"POSSIBILITY"	1
"POUCH"	2
"POWER"	2
"POWERS"	2
"PR"	1
"PRAYING"	2
"PRECEDING"	2
"PREDECESSORS"	2
"PREHISTORIC"	2
"PRESENT"	2
"PRESERVED"	1
"PRICE"	1
"PROCESSION"	1
"PROCYON"	1
"PRODUCED"	2
"PROFESSOR"	15
"PROFILE"	4
"PROJECT"	4
"PROMINENCES"	6
"PROTECTIVE"	10
"PROTEROSPONGIA"	2
"PROTEROZOIC"	1
"PROTOPTERUS"	2
"PROVIDED"	1
"PROVIDES"	2
"PS"	1
"PTERODACTYL"	2
"PUFFINS"	2
"PUNITIVE"	1
"PURPOSE"	1
"PUTNAMS"	1
"PYCRAFT"	1
"P\u00e9rigord"	1
"Pacific"	7
"Pal\u00e6olithic"	6
"Pal\u00e6ozoic"	6
"Pallass"	1
"Paloloworm"	1
"Paper"	1
"Paraguay"	1
"Parasitism"	1
"Parent"	1
"Parental"	3
"Paris"	2
"Park"	11
"Part"	2
"Partly"	1
"Pascals"	1
"Passenger"	1
"Past"	1
"Patagonia"	2
"Patrick"	1
"Pearly"	4
"Peculiarities"	1
"Pedigree"	1
"Pelagica"	2
"Pelomyxa"	1
"Penguins"	1
"Peoples"	1
"Peopling"	1
"Peppered"	1
"Percival"	2
"Perhaps"	21
"Periophthalmus"	2
"Peripatus"	3
"Permanently"	1
"Permian"	9
"Perrin"	1
"Persia"	1
"Persistent"	1
"Peter"	4
"Petrie"	1
"Petromyzon"	1
"Phalangers"	2
"Phoenix"	1
"Phosphorus"	1
"Photo"	166
"Photograph"	2
"Photographed"	1
"Photographically"	1
"Photos"	5
"Phyllopteryx"	1
"Physical"	4
"Physicists"	1
"Physics"	3
"Physicsresearch"	1
"Physiological"	1
"Physophora"	2
"Pickering"	2
"Picture"	1
"Pigeon"	1
"Piltdown"	8
"Pipa"	3
"Pithecanthropus"	7
"Pitt"	1
"Place"	1
"Placentalsshow"	1
"Placing"	1
"Plain"	4
"Plainly"	1
"Planarian"	1
"Planarians"	1
"Planet"	1
"Plankton"	5
"Plants"	4
"Platypus"	1
"Play"	3
"Please"	1
"Pleistocene"	6
"Plesiosaurs"	1
"Pliocene"	9
"Pliohippus"	1
"Plover"	2
"Polar"	3
"Poles"	1
"Polish"	1
"Polished"	1
"Polynesian"	1
"Ponds"	1
"Pontobdella"	1
"Popular"	2
"Portuguese"	1
"Possibly"	1
"PostGlacial"	2
"Postglacial"	1
"Potential"	1
"Poultons"	1
"Power"	3
"Praying"	1
"PreCambrian"	1
"PreDravidians"	2
"Present"	1
"Presently"	1
"Press"	9
"Primate"	4
"Primates"	9
"Primitive"	2
"Primrose"	1
"Principles"	1
"Printing"	12
"Probably"	2
"Procellaria"	2
"Produced"	2
"Prof"	7
"Professor"	73
"Progress"	2
"Project"	83
"Proof"	3
"Proofreading"	2
"Prospect"	1
"Proterozoic"	2
"Protists"	2
"Protozoa"	16
"Protozoon"	4
"Prout"	1
"Psychology"	1
"Pterodactyl"	2
"Pterodactyls"	7
"Pterosaurs"	1
"Public"	1
"Publishing"	2
"Pulled"	1
"Punics"	1
"Punnett"	1
"Pupil"	1
"Put"	3
"Putnams"	1
"Pycnogon"	1
"QUANTITY"	2
"QUARTER"	1
"Quart"	2
"Quaternary"	1
"Queensland"	2
"Quick"	1
"Quickness"	1
"Quite"	2
"R"	15
"RACE"	2
"RADIUM"	5
"RAYS"	4
"READ"	1
"RECENT"	1
"RECONSTRUCTED"	2
"RECONSTRUCTION"	2
"REEDS"	2
"REEFBUILDING"	2
"REFLEX"	2
"REFRACTING"	2
"REFRACTOR"	2
"REFUND"	1
"REGARDS"	2
"REGION"	2
"REGIUS"	1
"REGROWING"	2
"REGULUS"	1
"RELATED"	2
"RELATIVE"	3
"REMAINS"	2
"REMARKABLE"	2
"REMEDIES"	1
"REPLACEMENT"	1
"REPRESENTATION"	2
"REPRESENTATIVE"	2
"REPRESENTED"	1
"REPTILE"	4
"RESEMBLANCE"	4
"RESEMBLE"	2
"RESTORATION"	3
"RESTORED"	2
"REVEALING"	2
"REVEALS"	1
"REVOLUTION"	2
"RHODESIA"	2
"RHODESIAN"	3
"RIGEL"	1
"RIGHT"	1
"RISING"	2
"RIVERS"	2
"ROBBERCRAB"	2
"ROCK"	2
"ROMANCE"	2
"ROOF"	2
"ROOTS"	2
"ROTATING"	4
"ROUNDED"	2
"RUTHERFORD"	2
"R\u00f6ntgen"	3
"R\u00f6ntgens"	1
"Rabbits"	1
"Rabbitwho"	1
"Races"	3
"Radiant"	1
"Radioactive"	1
"Radiolarians"	3
"Radium"	9
"Ramsay"	2
"Rapid"	1
"Rational"	1
"Rats"	1
"Ray"	4
"Rayleigh"	1
"Rays"	1
"Reactions"	1
"Real"	1
"Reality"	1
"Reason"	4
"Reasonan"	1
"Recent"	2
"Record"	2
"Red"	8
"Redistributing"	1
"Redistribution"	1
"Reflex"	1
"Refund"	1
"Regard"	1
"Regions"	1
"Reid"	2
"Reindeer"	4
"Relationship"	3
"Release"	1
"Reliable"	1
"Religiosa"	2
"Remains"	1
"Replacement"	1
"Report"	10
"Representatives"	1
"Reproduced"	25
"Reproduction"	2
"Reptiles"	5
"Reptilian"	1
"Results"	1
"Retrospect"	1
"Revenue"	1
"Rhacophorus"	1
"Rhine"	1
"Rhinoderma"	1
"Rhizopods"	2
"Rhodesian"	2
"Rhodeus"	2
"Richard"	1
"Riddle"	1
"Right"	1
"RikiTikiTavi"	1
"Rischgitz"	8
"Rise"	6
"Ritchie"	2
"Ritchies"	1
"Riviera"	1
"Robber"	1
"RobberCrab"	2
"Robinson"	1
"Rock"	4
"Rodents"	1
"Roman"	1
"Romance"	3
"Romanes"	2
"Rome"	2
"Rotifer"	1
"Rotiferwe"	1
"Round"	1
"Roundmouths"	1
"Royal"	10
"Royalty"	2
"Running"	2
"Russel"	1
"Russell"	3
"Rutherford"	5
"S"	26
"SALMON"	4
"SALTS"	2
"SAME"	2
"SANDPIT"	2
"SARGASSO"	2
"SATELLITES"	1
"SATURN"	2
"SC"	2
"SCALE"	1
"SCANDINAVIA"	4
"SCANTY"	2
"SCARBOROUGH"	2
"SCARLET"	2
"SCENE"	6
"SCHARFF"	1
"SCIENCE"	5
"SCOOPING"	2
"SE"	1
"SEA"	11
"SEAANEMONE"	2
"SEAANEMONELIKE"	2
"SEAANEMONES"	2
"SEACUCUMBER"	2
"SEAHORSE"	2
"SEASON"	2
"SEASONAL"	2
"SECRETED"	2
"SECTION"	2
"SEEN"	6
"SEIZING"	4
"SEND"	1
"SEPTEMBER"	1
"SERVISS"	1
"SEVEN"	2
"SEXBEGINNING"	1
"SF"	1
"SHADOW"	2
"SHAPE"	1
"SHAPES"	2
"SHELL"	8
"SHOEBILL"	2
"SHORE"	1
"SHOREPOOLS"	2
"SHOWING"	21
"SHOWS"	3
"SIDE"	1
"SIDEVIEW"	5
"SIDEWAYS"	2
"SIFTING"	2
"SILK"	4
"SILURIAN"	1
"SILVANUS"	1
"SIMILARITY"	2
"SIMPLE"	2
"SIMPLY"	1
"SIR"	20
"SIRIUS"	1
"SITE"	2
"SITTING"	2
"SIX"	2
"SIZE"	6
"SIZES"	4
"SKELETON"	6
"SKELETONS"	4
"SKULL"	15
"SKULLCAP"	2
"SLOWING"	1
"SMALL"	21
"SMALLER"	1
"SNAKE"	2
"SO"	2
"SOAP"	2
"SOBRAL"	2
"SODDY"	1
"SOLAR"	12
"SOLDIER"	2
"SOLLAS"	1
"SOMETIMES"	2
"SONS"	1
"SOUTH"	4
"SOUTHERN"	2
"SPAIN"	4
"SPARK"	4
"SPAWN"	1
"SPECIALIZED"	2
"SPECIES"	2
"SPECTACLE"	2
"SPECTRA"	2
"SPECTROSCOPE"	4
"SPEED"	2
"SPIDER"	5
"SPIRAL"	6
"SPONGE"	2
"SPOONBILLS"	2
"SPRING"	2
"SQUID"	2
"ST"	1
"STAGE"	2
"STAGES"	4
"STAR"	3
"STARFISH"	4
"STARS"	1
"START"	2
"STELLAR"	1
"STEPS"	1
"STICKLEBACK"	4
"STORING"	2
"STORM"	2
"STORY"	3
"STRATA"	2
"STREAM"	2
"STREAMING"	2
"STRICT"	1
"STRIKE"	2
"STRONG"	2
"STRUCTURE"	2
"STRUGGLE"	2
"SUBSTANCES"	2
"SUCCESSIVE"	1
"SUCH"	3
"SUGGESTED"	2
"SUGGESTIONS"	2
"SUMMER"	2
"SUN"	14
"SUNNING"	2
"SUNSPOT"	2
"SURFACE"	6
"SURINAM"	2
"SVANTE"	1
"SWOOPING"	2
"SY1"	1
"SY2"	1
"SYSTEM"	5
"Safety"	1
"Sake"	1
"Sally"	3
"Salmo"	1
"Salmon"	1
"Salmons"	1
"Salps"	1
"Salt"	2
"Sandgrouse"	1
"Sandstone"	2
"Sargasso"	1
"Saturn"	10
"SaturnThe"	1
"Saunders"	3
"Scale"	1
"Schoetensack"	1
"Schuchert"	1
"Schucherts"	1
"Schultze"	2
"Schwalbe"	1
"Sci"	4
"Science"	17
"Scientific"	8
"Scotia"	1
"Scotland"	6
"Scotlands"	1
"Scots"	1
"Scottish"	1
"Sea"	10
"Sealilies"	1
"Seameadows"	1
"Seas"	1
"Seascorpions"	1
"Seasonal"	1
"Seaweed"	1
"Secchi"	1
"Second"	4
"Secondly"	1
"Section"	7
"Sections"	1
"See"	4
"Seeing"	1
"Semang"	1
"Semites"	1
"Semnopithecus"	1
"Semotilus"	2
"Sense"	1
"Senses"	3
"Sentences"	1
"Separate"	1
"Sept"	1
"September"	4
"Sequoia"	1
"Series"	2
"Service"	1
"Seventh"	1
"Several"	2
"Sex"	1
"Sexual"	1
"Shall"	1
"Shasta"	1
"She"	8
"Sheer"	2
"Shepstone"	6
"Sheriff"	1
"Shifts"	1
"Shore"	5
"Showing"	10
"Sickness"	4
"Side1"	1
"SideI"	1
"Sight"	1
"Silurian"	5
"Simian"	5
"Similar"	2
"Similarly"	6
"Simon"	1
"Simple"	5
"Simply"	1
"Since"	4
"Single"	1
"Sir"	35
"Sirius"	1
"Six"	1
"Sixth"	1
"Skies"	1
"Sky"	1
"Sleeping"	4
"Slipher"	1
"Slipper"	2
"Slowing"	1
"Slowworm"	1
"Sluggish"	1
"Small"	2
"Smith"	1
"Smithsonian"	10
"Snow"	1
"So"	32
"Society"	2
"Soddy"	5
"Soddyas"	1
"Solar"	12
"Some"	54
"Something"	1
"Sometimes"	7
"Somewhat"	1
"Son"	2
"Sons"	3
"Sorting"	1
"Sound"	1
"South"	13
"Southern"	4
"Space"	1
"Spain"	1
"Spanish"	1
"Sparrows"	1
"Speaking"	2
"Special"	2
"Species"	4
"Spectroscope"	3
"Spectrum"	1
"Speed"	1
"Spencer"	1
"Spinthariscope"	1
"Spiny"	1
"Spiral"	2
"Splitting"	1
"Sponge"	1
"Sponges"	1
"Spongillid\u00e6"	1
"Sporozoa"	1
"Sporting"	1
"Spy"	1
"Squirrel"	1
"Squirrels"	1
"St"	1
"Stages"	1
"StarBook"	1
"Starfish"	1
"Starling"	1
"Stars"	9
"States"	14
"Stellar"	2
"Stephen"	2
"Steps"	1
"Sticklebacks"	1
"Still"	2
"Stock"	3
"Stockholm"	2
"Stocks"	1
"Stone"	8
"Stones"	1
"Story"	7
"Strangest"	1
"Streams"	1
"Stringops"	1
"Structure"	1
"Struggle"	1
"Study"	1
"Subconscious"	1
"Subsequent"	1
"Substitutes"	1
"Subtlest"	1
"Such"	13
"Sugarbird"	1
"Sumatra"	1
"Sun"	11
"Suns"	1
"Sunspots"	1
"Suppose"	1
"Surface"	1
"Surgeons"	2
"Surinam"	2
"Surprising"	1
"Surroundings"	1
"Sussex"	3
"Swimmers"	2
"System"	14
"Systema"	2
"T"	5
"TAKEN"	2
"TASSEL"	4
"TEA"	1
"TEARING"	2
"TELESCOPE"	4
"TENARMED"	2
"TH"	1
"THAN"	2
"THAT"	11
"THE"	372
"THEIR"	7
"THEM"	8
"THEN"	3
"THEORY"	4
"THERE"	2
"THEY"	2
"THIS"	9
"THOMAS"	2
"THOMPSON"	1
"THOMSON"	8
"THOSE"	1
"THOUGH"	2
"THREADS"	2
"THREE"	3
"THREEQUARTER"	1
"THREESPINED"	2
"THROUGH"	7
"THRUSH"	2
"THRUSTING"	2
"TIDE"	2
"TIDES"	3
